country_iso2,mk_z_TLS 1.3,mk_p_TLS 1.3,trend_TLS 1.3,mk_z_IPv6,mk_p_IPv6,trend_IPv6,mk_z_HTTP/3,mk_p_HTTP/3,trend_HTTP/3,mk_z_bw_p50,mk_p_bw_p50,trend_bw_p50
MQ,1.1275933119378878,0.2594917125180196,=,4.518043950553849,6.2413530961258346e-06,↑,-1.4651042352390242,0.1428924813533381,=,-2.5236612219562247,0.011613979202232727,↓
MR,1.6492011024941895,0.09910644217788045,=,8.153957078843366,4.440892098500626e-16,↑,2.6157096555838075,0.008904223754602869,↑,-5.822063426944604,5.81254799847386e-09,↓
MS,-3.889046320765368,0.00010063891040990036,↓,1.9253464033769376,0.05418603598038496,=,3.61290101988262,0.0003027903084371619,↑,0.15098461041969352,0.8799878558277134,=
MT,2.8611721452573615,0.0042207780256908745,↑,-1.296348773588456,0.19485535211455973,=,5.085675957923942,3.6631903044259673e-07,↑,-5.5459181260618555,2.924156428107949e-08,↓
MU,-0.22245038126665811,0.8239632955557097,=,-1.6031768856803983,0.1088956070942475,=,3.6896080479056055,0.00022459982298439485,↑,-6.5737923015698625,4.9049653227939416e-11,↓
MV,2.4316127883286422,0.015031767431668897,↑,-5.346479853202093,8.968125819741601e-08,↓,-2.6003682499792102,0.009312376978955372,↓,-4.901579090668777,9.506935991776544e-07,↓
MW,0.22245038126665811,0.8239632955557097,=,4.119167404834324,3.8024383284929186e-05,↑,3.244707285372289,0.0011757141195936072,↑,-7.141424308939955,9.237055564881302e-13,↓
MX,4.901579090668777,9.506935991776544e-07,↑,3.244707285372289,0.0011757141195936072,↑,-4.702140817809015,2.5744784089010153e-06,↓,-2.631051061188405,0.008512124590267511,↓
MY,4.610092384181432,4.024900709609369e-06,↑,-5.515235314852662,3.483135935233861e-08,↓,-1.7719323473309665,0.07640578806163556,=,-7.06471728091697,1.609379296496627e-12,↓
MZ,2.4316127883286422,0.015031767431668897,↑,4.088484593625131,4.342003778168291e-05,↑,-2.799806522838973,0.005113324408834163,↓,-4.686799412204418,2.775107141195221e-06,↓
NC,-0.11506054203447834,0.9083971350235898,=,3.1526588517447065,0.0016179076570415063,↑,0.40654724852182345,0.6843405479672062,=,-5.239090013969913,1.6137031932927925e-07,↓
NE,-3.61290101988262,0.0003027903084371619,↓,5.7453563989216185,9.172757442499346e-09,↑,4.778847845832001,1.7630254363076858e-06,↑,-5.7913806157354095,6.981017319773741e-09,↓
NF,-3.129646743337811,0.00175016632887659,↓,-0.5369491961608989,0.5913027073355628,=,0.9358257418804238,0.34936291544129183,=,,,=
NG,-5.131700174737734,2.8713663335899753e-07,↓,5.760697804526216,8.376689786260272e-09,↑,3.4594869638366488,0.0005412054742668371,↑,-9.212514065560566,0.0,↓
NI,-1.587835480075801,0.11232354619910323,=,-4.840213468250389,1.2969973439691529e-06,↓,3.61290101988262,0.0003027903084371619,↑,-4.548726761763044,5.397146540797593e-06,↓
NL,5.883429049362992,4.018523958038145e-09,↑,-4.978286118691763,6.414977875568439e-07,↓,-5.377162664411288,7.566880544374044e-08,↓,2.7537823060251814,0.005891093873586106,↑
NO,-2.937879173280347,0.0033046578903837,↓,-5.653307965294036,1.5738893743844073e-08,↓,4.579409572972238,4.662903259289308e-06,↑,-4.947603307482568,7.513283055704534e-07,↓
NP,4.978286118691763,6.414977875568439e-07,↑,3.4594869638366488,0.0005412054742668371,↑,-0.759399577427557,0.44761356623021253,=,-7.264155553776733,3.7547742692822794e-13,↓
NR,-6.650499329592848,2.920996777788787e-11,↓,1.5264698576574127,0.1268928916371319,=,1.3883972072160387,0.16501612633453755,=,0.15109668610783683,0.8798994465922125,=
NU,-3.973424051590652,7.084675521107364e-05,↓,6.0828673222227545,1.1805203481429771e-09,↑,3.3137436105929763,0.0009205587649143698,↑,,,=
NZ,6.098208727827352,1.072636202081867e-09,↑,-4.717482223413612,2.387812569448755e-06,↓,-3.5975596142780226,0.0003212168883175437,↓,-6.144232944641144,8.035085929947172e-10,↓
OM,-3.5668768030688285,0.0003612612128620629,↓,7.570983665868675,3.708144902248023e-14,↑,4.502702544949252,6.709476008559534e-06,↑,-5.0089689299009565,5.472240551807062e-07,↓
PA,-1.035544878310305,0.30041451913660144,=,5.162382985946928,2.4382579089099465e-07,↑,1.695225319307981,0.09003268554817412,=,-6.650499329592848,2.920996777788787e-11,↓
PE,-2.953220578884944,0.0031447716462931208,↓,3.0912932293263182,0.0019928672524018864,↑,5.714673587712424,1.0991479726385478e-08,↑,-5.852746238153798,4.835216005361076e-09,↓
PF,0.23779178687125524,0.8120425891131924,=,7.6476906938916605,2.042810365310288e-14,↑,1.0815690951240964,0.27944404313215365,=,-4.840213468250389,1.2969973439691529e-06,↓
PG,8.107932862029573,4.440892098500626e-16,↑,5.346479853202093,8.968125819741601e-08,↑,-6.3743540287101,1.837356933265255e-10,↓,-6.604475112779056,3.989275576543605e-11,↓
PH,4.901579090668777,9.506935991776544e-07,↑,4.449007625333162,8.626795379607088e-06,↑,-3.4441455582320515,0.0005728672023044279,↓,-7.17210712014915,7.385203559806541e-13,↓
PK,-0.9281550390781252,0.35332715291573713,=,-1.4037386128206357,0.1603966997994828,=,6.48174386794228,9.066836170745773e-11,↑,-5.9908188885951725,2.0878705431215394e-09,↓
PL,6.205598567059532,5.44891021192484e-10,↑,1.3423729904022472,0.17947508776423504,=,-2.5850268443746134,0.009737141596922516,↓,-1.695225319307981,0.09003268554817412,=
PM,1.2810073679838587,0.200191078141724,=,3.2830607993837817,0.0010268651619496083,↑,-0.6059855213815859,0.5445243676727738,=,-2.609835623656649,0.009058573814340054,↓
PN,-2.032736242609117,0.042079177608167706,↓,3.0529397153148254,0.0022661145799047766,↑,-1.848639375353952,0.06450990304137028,=,,,=
PR,0.8667894166597369,0.3860574019134275,=,-0.13040194763907545,0.8962484257558785,=,0.7287167662183628,0.4661749347248978,=,-5.730014993317021,1.0042175757618566e-08,↓
PS,0.023012108406895666,0.9816406143955174,=,-2.2014917042596855,0.027701233336120845,↓,1.2810073679838587,0.200191078141724,=,-4.2725814608802954,1.9322292963419585e-05,↓
PT,1.188958934356276,0.23445582701718637,=,0.9281550390781252,0.35332715291573713,=,3.674266642301008,0.0002385335342562911,↑,-4.778847845832001,1.7630254363076858e-06,↓
PW,-0.5906441157769888,0.5547588993597332,=,5.147041580342331,2.6462668589744e-07,↑,3.168000257349304,0.0015349138461437928,↑,0.023012108406895666,0.9816406143955174,=
PY,-0.5446198989631975,0.5860149659764187,=,2.4929784107470305,0.01266765483420973,↑,5.637966559689438,1.7206991165252816e-08,↑,-5.2544314195745105,1.4848245966092577e-07,↓
QA,3.796997887137785,0.00014645903722065867,↑,3.4748283694412456,0.0005111802966899504,↑,-2.0787604594229085,0.03763937286123564,↓,-1.710566724912578,0.08716112602843507,=
RE,-2.0173948370045203,0.0436543256418489,↓,7.095400092126164,1.2898571100095069e-12,↑,2.92253776767575,0.0034719151159052775,↑,-6.5737923015698625,4.9049653227939416e-11,↓
RO,3.1526588517447065,0.0016179076570415063,↑,5.101017363528539,3.37832564145657e-07,↑,6.0828673222227545,1.1805203481429771e-09,↑,-6.895961819266402,5.350164755668629e-12,↓
RS,-3.244707285372289,0.0011757141195936072,↓,3.7509736703239938,0.00017614919860342582,↑,3.8737049151607708,0.00010719319472363154,↑,-4.042460376811339,5.289325282520352e-05,↓
RU,6.650499329592848,2.920996777788787e-11,↑,-3.168000257349304,0.0015349138461437928,↓,-5.929453266176783,3.0394500249997236e-09,↓,-1.6031768856803983,0.1088956070942475,=
RW,-2.0480776482137144,0.040552391660693576,↓,-1.4651042352390242,0.1428924813533381,=,4.732823629018209,2.214178736359429e-06,↑,-7.218131336962941,5.271338920920243e-13,↓
SA,2.953220578884944,0.0031447716462931208,↑,-6.543109490360668,6.025269172482695e-11,↓,-3.643583831091814,0.0002688680270372945,↓,-6.757889168825027,1.4001688697362624e-11,↓
SB,-0.483254276544809,0.6289152011313086,=,7.555642260264078,4.1744385725905886e-14,↑,2.5543440331654192,0.010638808060664084,↑,-2.508319816351628,0.012130681804675802,↓
SC,1.848639375353952,0.06450990304137028,=,-2.7537823060251814,0.005891093873586106,↓,-0.03835351401149278,0.9694058241330255,=,-6.58913370717446,4.423994504065831e-11,↓
SD,2.094101865027506,0.0362509069806598,↑,0.8207651998459454,0.4117800244863532,=,3.61290101988262,0.0003027903084371619,↑,-5.147041580342331,2.6462668589744e-07,↓
SE,1.3577143960068443,0.17455432698107964,=,4.88623768506418,1.0278110831318799e-06,↑,-2.6157096555838075,0.008904223754602869,↓,-5.162382985946928,2.4382579089099465e-07,↓
SG,7.034034469707776,2.006395050102583e-12,↑,1.710566724912578,0.08716112602843507,=,3.8123392927423825,0.0001376577326919204,↑,-3.39812134141826,0.0006785031847860168,↓
SH,2.1401260818412973,0.032344578801249746,↑,6.197927864257233,5.721134677116879e-10,↑,-3.0912932293263182,0.0019928672524018864,↓,,,=
SI,-5.944794671781381,2.768036022615661e-09,↓,-5.085675957923942,3.6631903044259673e-07,↓,7.17210712014915,7.385203559806541e-13,↑,-3.5361939918596343,0.00040593648612596844,↓
SJ,-3.8200099955446807,0.00013344626603251086,↓,3.8123392927423825,0.0001376577326919204,↑,2.6847459808044944,0.007258494933071624,↑,,,=
SK,-2.6003682499792102,0.009312376978955372,↓,7.678373505100854,1.6209256159527285e-14,↑,6.757889168825027,1.4001688697362624e-11,↑,-4.2265572440665045,2.372939255446127e-05,↓
SL,-6.497085273546877,8.189116051937617e-11,↓,8.399419568516919,0.0,↑,8.092591456424977,6.661338147750939e-16,↑,-3.735632264719397,0.00018724413026216524,↓
SM,-2.92253776767575,0.0034719151159052775,↓,2.1171139734344013,0.03425017604693181,↑,4.947603307482568,7.513283055704534e-07,↑,-4.502702544949252,6.709476008559534e-06,↓
SN,2.6003682499792102,0.009312376978955372,↑,7.340862581799718,2.1227464230832993e-13,↑,0.069036325220687,0.944960705117152,=,-4.855554873854986,1.20050102969671e-06,↓
SO,-0.5292784933586003,0.5966122725318255,=,-0.9895206614965137,0.32240846602254414,=,3.1219760405355124,0.001796415578576127,↑,-6.9113032248709985,4.802158670713652e-12,↓
SR,-1.0048620671011108,0.31496327215665465,=,8.890344547864027,0.0,↑,2.784465117234376,0.005361608786552896,↑,1.173617528751679,0.2405482569382471,=
SS,-3.965753348788353,7.31644918514629e-05,↓,4.962944713087166,6.943235129064362e-07,↑,5.116358769133137,3.114903206480335e-07,↑,-3.965753348788353,7.31644918514629e-05,↓
ST,2.6003682499792102,0.009312376978955372,↑,4.425995516926267,9.599851751973532e-06,↑,1.1275933119378878,0.2594917125180196,=,-3.0145862013033327,0.0025733007445831735,↓
SV,-2.3395643547010594,0.019306245098550834,↓,-1.0508862839149022,0.2933108206599211,=,3.260048690976886,0.0011139308886571886,↑,-6.343671217500906,2.2435342472704178e-10,↓
SX,5.269772825179108,1.3659270625687725e-07,↑,-2.1247846762367,0.033604584047019825,↓,-5.392504070015884,6.948252528893306e-08,↓,-2.9071963620711525,0.003646841960904146,↓
SY,4.932261901877972,8.128282977803991e-07,↑,4.410654111321669,1.0305882769401364e-05,↑,-0.3605230317080321,0.7184560361979844,=,0.3298402204988379,0.7415206949083739,=
SZ,2.692416683606793,0.007093625697574879,↑,1.3423729904022472,0.17947508776423504,=,-1.3577143960068443,0.17455432698107964,=,-6.0368431054089635,1.5715839740693127e-09,↓
TC,-0.28381600368504656,0.7765513894707943,=,4.165191621648116,3.1109116248817514e-05,↑,2.539002627560822,0.011116898833438693,↑,-4.349288488903281,1.365799423536096e-05,↓
TD,3.889046320765368,0.00010063891040990036,↑,1.3577143960068443,0.17455432698107964,=,-1.1429347175424849,0.2530656967798055,=,2.784465117234376,0.005361608786552896,↑
TF,-1.5111284520528154,0.13075572693624382,=,-0.46024216813791335,0.6453424065967881,=,-0.3528523289057336,0.724199150923031,=,,,=
TG,-6.220939972664129,4.941851372564088e-10,↓,-4.042460376811339,5.289325282520352e-05,↓,8.046567239611186,8.881784197001252e-16,↑,-7.601666477077869,2.930988785010413e-14,↓
TH,6.052184511013561,1.4289467387129662e-09,↑,1.9713706201907288,0.04868149903082375,↑,-3.4594869638366488,0.0005412054742668371,↓,-8.537492218958294,0.0,↓
TJ,6.389695434314697,1.6621637399794054e-10,↑,8.706247680608861,0.0,↑,3.919729131974562,8.864854516210663e-05,↑,-5.024310335505554,5.052448239784013e-07,↓
TK,-2.377917868712552,0.017410703390804194,↓,3.5361939918596343,0.00040593648612596844,↑,1.6568718052964881,0.09754539575989063,=,,,=
TL,-4.870896279459583,1.1109314956847527e-06,↓,7.509618043450287,5.928590951498336e-14,↑,6.635157923988251,3.2415625739190546e-11,↑,-0.6980339550091685,0.4851559594809707,=
TM,1.695225319307981,0.09003268554817412,=,4.379971300112476,1.186949406783988e-05,↑,-2.032736242609117,0.042079177608167706,↓,-2.3197785337732593,0.02035286089675825,↓
TN,-1.188958934356276,0.23445582701718637,=,0.2991574092896437,0.7648199444445019,=,4.610092384181432,4.024900709609369e-06,↑,-4.487361139344655,7.211078183688713e-06,↓
TO,-3.490169775045843,0.00048271377906883295,↓,0.2991574092896437,0.7648199444445019,=,5.361821258806691,8.238704118923579e-08,↑,-4.962944713087166,6.943235129064362e-07,↓
TR,4.19587443285731,2.7182081805410263e-05,↑,4.119167404834324,3.8024383284929186e-05,↑,-1.0048620671011108,0.31496327215665465,=,-3.8276806983469793,0.00012935641337463721,↓
TT,4.717482223413612,2.387812569448755e-06,↑,-2.7691237116297787,0.005620728856429391,↓,-1.4344214240298299,0.15145203748853975,=,-4.134508810438922,3.5571460797356735e-05,↓
TV,-5.484552503643467,4.145173648772982e-08,↓,-4.502702544949252,6.709476008559534e-06,↓,6.788571980034222,1.1324940984991372e-11,↑,-2.821879181355025,0.004774316001256551,↓
TW,5.530576720457259,3.191796604795627e-08,↑,3.5361939918596343,0.00040593648612596844,↑,-0.9128136334735282,0.3613405667343079,=,-4.134508810438922,3.5571460797356735e-05,↓
TZ,-1.695225319307981,0.09003268554817412,=,-0.28381600368504656,0.7765513894707943,=,6.3743540287101,1.837356933265255e-10,↑,-5.760697804526216,8.376689786260272e-09,↓
UA,5.760697804526216,8.376689786260272e-09,↑,6.297647000687115,3.0219782232165926e-10,↑,-2.5850268443746134,0.009737141596922516,↓,-7.770421938728437,7.771561172376096e-15,↓
UG,-4.318605677694087,1.5701803401491077e-05,↓,5.975477482990575,2.294172185557386e-09,↑,5.331138447597496,9.759897379169047e-08,↑,-6.389695434314697,1.6621637399794054e-10,↓
UM,-2.094101865027506,0.0362509069806598,↓,-1.9406878089815347,0.05229615597365589,=,-1.7335788333194737,0.08299283879347108,=,,,=
US,7.06471728091697,1.609379296496627e-12,↑,-7.202789931358344,5.899725152858082e-13,↓,-6.312988406291711,2.7369795319032164e-10,↓,-4.824872062645792,1.4009316511298664e-06,↓
UY,2.784465117234376,0.005361608786552896,↑,-3.8430221039515766,0.0001215285186131343,↓,-0.14574335324367257,0.884123995808128,=,-5.929453266176783,3.0394500249997236e-09,↓
UZ,2.3242229490964625,0.02011354793860165,↑,-1.4957870464482184,0.1347091580059112,=,-0.6520097381953772,0.5143948902666007,=,-6.834596196848013,8.22364398800346e-12,↓
VA,-3.551535397464231,0.0003829904727679079,↓,-3.0606104181171236,0.002208862972473913,↓,4.088484593625131,4.342003778168291e-05,↑,1.733634530575645,0.08298294959133434,=
VC,3.198683068558498,0.0013805684852219446,↑,2.5850268443746134,0.009737141596922516,↑,0.6366683325907802,0.524340904960763,=,-5.530576720457259,3.191796604795627e-08,↓
VE,-2.032736242609117,0.042079177608167706,↓,5.177724391551525,2.2460871296203777e-07,↑,2.002053431399923,0.04527898525165397,↑,-5.0089689299009565,5.472240551807062e-07,↓
VG,1.3577143960068443,0.17455432698107964,=,2.692416683606793,0.007093625697574879,↑,-1.2503245567746646,0.2111810113860968,=,-5.039651741110151,4.6637972950236417e-07,↓
VI,5.607283748480245,2.0552656243566503e-08,↑,6.84993760245261,7.388312184275492e-12,↑,-5.239090013969913,1.6137031932927925e-07,↓,-4.103825999229727,4.0637314714819794e-05,↓
VN,-5.730014993317021,1.0042175757618566e-08,↓,1.4804456408436213,0.1387543574386687,=,5.914111860572187,3.336710685530875e-09,↑,-6.880620413661805,5.95923310697799e-12,↓
VU,-3.3060729077906776,0.0009461346580292851,↓,5.944794671781381,2.768036022615661e-09,↑,5.162382985946928,2.4382579089099465e-07,↑,-3.244707285372289,0.0011757141195936072,↓
WF,-3.7202908591147996,0.00019899347089347152,↓,6.696523546406639,2.1343593559208784e-11,↑,4.134508810438922,3.5571460797356735e-05,↑,0.07441320902087377,0.9406815986652011,=
WS,-3.137317446140109,0.0017050141395489327,↓,7.816446155542229,5.329070518200751e-15,↑,3.520852586255037,0.0004301616841932976,↑,-5.0089689299009565,5.472240551807062e-07,↓
XK,4.962944713087166,6.943235129064362e-07,↑,4.4720197337400585,7.748427512943579e-06,↑,4.379971300112476,1.186949406783988e-05,↑,-5.668649370898633,1.4392756320091848e-08,↓
YE,1.7719323473309665,0.07640578806163556,=,6.006160294199769,1.8996839656892917e-09,↑,0.6673511437999744,0.5045478651788504,=,0.6059855213815859,0.5445243676727738,=
YT,-3.965753348788353,7.31644918514629e-05,↓,0.7900823886367513,0.4294796543065016,=,4.241898649671102,2.216367816210152e-05,↑,-3.9504119431837563,7.80167978418067e-05,↓
ZA,1.7719323473309665,0.07640578806163556,=,3.643583831091814,0.0002688680270372945,↑,0.9741792558919166,0.329967542666012,=,-4.717482223413612,2.387812569448755e-06,↓
ZM,-2.1708088930504914,0.02994562142969448,↓,7.923835994774408,2.220446049250313e-15,↑,4.165191621648116,3.1109116248817514e-05,↑,-4.333947083298684,1.4645939368618244e-05,↓
ZW,-0.9434964446827224,0.34542703297903743,=,6.58913370717446,4.423994504065831e-11,↑,2.4469541939332395,0.014406914748071653,↑,-6.558450895965265,5.436961991733824e-11,↓
