date,country_iso2,chrome,safari,edge,firefox,samsung,opera,ucbrowser,yandex,brave,coccoc
2026-06-08 00:00:00+00:00,LC,70.750088,13.091483,9.218367,2.804066,2.698913,1.419558,0.0,0.0,0.017525,0.0
2025-06-09 00:00:00+00:00,LR,85.131465,7.523837,4.466917,0.884138,1.097949,0.780121,0.115574,0.0,0.0,0.0
2025-06-16 00:00:00+00:00,LR,84.277603,7.670935,4.922687,1.014738,1.238222,0.791254,0.078521,0.00604,0.0,0.0
2025-06-23 00:00:00+00:00,LR,84.229746,7.377607,5.044253,1.318314,1.151204,0.767469,0.105218,0.006189,0.0,0.0
2025-06-30 00:00:00+00:00,LR,84.323422,7.189219,5.204921,1.087964,1.285776,0.815973,0.086543,0.006182,0.0,0.0
2025-07-07 00:00:00+00:00,LR,83.825581,7.586876,5.258051,1.012796,1.188671,1.049184,0.066711,0.012129,0.0,0.0
2025-07-14 00:00:00+00:00,LR,85.236573,7.001279,4.83376,0.959079,1.074169,0.786445,0.08312,0.025575,0.0,0.0
2025-07-21 00:00:00+00:00,LR,84.034575,8.275073,5.008262,1.035973,0.883437,0.686412,0.076268,0.0,0.0,0.0
2025-07-28 00:00:00+00:00,LR,84.133817,8.092983,4.526167,1.217637,1.17459,0.731812,0.086096,0.036898,0.0,0.0
2025-08-04 00:00:00+00:00,LR,84.386491,8.078294,4.463427,1.091814,1.125757,0.75239,0.090513,0.011314,0.0,0.0
2025-08-11 00:00:00+00:00,LR,85.475508,6.934025,4.495808,0.987423,1.130847,0.899162,0.071712,0.005516,0.0,0.0
2025-08-18 00:00:00+00:00,LR,85.681416,6.825959,4.489676,1.020649,1.00885,0.879056,0.070796,0.023599,0.0,0.0
2025-08-25 00:00:00+00:00,LR,85.587126,7.109172,4.267861,0.984438,1.208441,0.772224,0.070738,0.0,0.0,0.0
2025-09-01 00:00:00+00:00,LR,84.35102,7.489998,4.97147,1.272381,1.029711,0.832951,0.052469,0.0,0.0,0.0
2025-09-08 00:00:00+00:00,LR,85.358478,6.927645,4.524962,1.066637,1.198592,0.885199,0.038487,0.0,0.0,0.0
2025-09-15 00:00:00+00:00,LR,86.743717,6.685012,3.834159,0.836544,1.155751,0.693451,0.044029,0.007338,0.0,0.0
2025-09-22 00:00:00+00:00,LR,86.608364,6.643633,3.944432,0.870942,1.155258,0.70899,0.061182,0.003599,0.0,0.003599
2025-09-29 00:00:00+00:00,LR,87.217771,6.425876,3.615176,0.791234,1.251407,0.619082,0.079454,0.0,0.0,0.0
2025-10-06 00:00:00+00:00,LR,86.373447,6.365302,4.732234,0.818571,1.026268,0.631236,0.052942,0.0,0.0,0.0
2025-10-13 00:00:00+00:00,LR,86.545887,6.511732,4.209979,0.883576,1.210276,0.568013,0.063113,0.007425,0.0,0.0
2025-10-20 00:00:00+00:00,LR,87.411746,6.295754,3.823003,0.787376,1.034651,0.582398,0.055312,0.009761,0.0,0.0
2025-10-27 00:00:00+00:00,LR,86.746898,6.281903,4.232647,0.856962,1.087969,0.711651,0.074518,0.007452,0.0,0.0
2025-11-03 00:00:00+00:00,LR,87.943965,5.930551,3.664057,0.746688,0.994482,0.644266,0.062775,0.013216,0.0,0.0
2025-11-10 00:00:00+00:00,LR,85.554311,6.745955,4.687802,1.475074,0.93061,0.544465,0.057922,0.003861,0.0,0.0
2025-11-17 00:00:00+00:00,LR,87.171887,5.996214,4.217707,0.889254,1.024963,0.607121,0.085711,0.007143,0.0,0.0
2025-11-24 00:00:00+00:00,LR,87.97517,5.866445,3.503273,0.952644,1.026397,0.608463,0.043023,0.024584,0.0,0.0
2025-12-01 00:00:00+00:00,LR,88.148171,5.940005,3.453783,0.760897,1.105336,0.557365,0.015656,0.018788,0.0,0.0
2025-12-08 00:00:00+00:00,LR,88.7051,5.624561,3.289895,0.756859,0.997955,0.579852,0.03357,0.012207,0.0,0.0
2025-12-15 00:00:00+00:00,LR,88.601852,5.648667,3.263815,0.727742,1.074286,0.645832,0.018902,0.018902,0.0,0.0
2025-12-22 00:00:00+00:00,LR,89.597424,5.694042,2.531401,0.615137,1.085346,0.428341,0.028986,0.019324,0.0,0.0
2025-12-29 00:00:00+00:00,LR,89.361838,5.732912,2.562873,0.575209,1.150417,0.587991,0.025565,0.003196,0.0,0.0
2026-01-05 00:00:00+00:00,LR,88.244205,6.228028,3.395547,0.66882,0.906051,0.494469,0.048589,0.014291,0.0,0.0
2026-01-12 00:00:00+00:00,LR,88.226479,5.65317,3.575836,0.849151,1.013692,0.575895,0.064641,0.041135,0.0,0.0
2026-01-19 00:00:00+00:00,LR,88.371475,5.693194,3.392884,0.73232,1.030563,0.620109,0.129928,0.029529,0.0,0.0
2026-01-26 00:00:00+00:00,LR,88.531205,5.825835,3.280116,0.667634,1.091437,0.525399,0.069666,0.008708,0.0,0.0
2026-02-02 00:00:00+00:00,LR,88.230086,5.817076,3.391081,0.773249,1.083139,0.622731,0.073783,0.008854,0.0,0.0
2026-02-09 00:00:00+00:00,LR,91.015959,4.581077,2.415218,0.584212,0.876318,0.474969,0.049872,0.002375,0.0,0.0
2026-02-16 00:00:00+00:00,LR,91.619841,4.227961,2.197108,0.698697,0.742892,0.446156,0.052613,0.014732,0.0,0.0
2026-02-23 00:00:00+00:00,LR,91.544309,4.242424,2.434656,0.54358,0.73727,0.443611,0.05415,0.0,0.0,0.0
2026-03-02 00:00:00+00:00,LR,91.119715,4.34855,2.614542,0.549553,0.82433,0.466288,0.068694,0.008327,0.0,0.0
2026-03-09 00:00:00+00:00,LR,90.679287,4.969652,2.439478,0.583707,0.79533,0.465105,0.060464,0.006977,0.0,0.0
2026-03-16 00:00:00+00:00,LR,90.809079,4.776949,2.462414,0.539983,0.920885,0.434675,0.051534,0.004481,0.0,0.0
2026-03-23 00:00:00+00:00,LR,85.622499,6.630686,4.508573,0.936226,1.453905,0.730624,0.084444,0.033043,0.0,0.0
2026-03-30 00:00:00+00:00,LR,86.570248,6.328312,4.058918,1.113037,1.183018,0.663156,0.076646,0.006665,0.0,0.0
2026-04-06 00:00:00+00:00,LR,86.388574,6.935973,3.644221,0.885769,1.222914,0.806081,0.110338,0.00613,0.0,0.0
2026-04-13 00:00:00+00:00,LR,85.031145,7.800671,4.194218,0.836927,1.376777,0.683597,0.073471,0.003194,0.0,0.0
2026-04-20 00:00:00+00:00,LR,85.556746,6.868738,4.697839,0.822358,1.22566,0.724683,0.100826,0.003151,0.0,0.0
2026-04-27 00:00:00+00:00,LR,85.091676,7.207529,4.601655,0.898913,1.340256,0.778841,0.074639,0.00649,0.0,0.0
2026-05-04 00:00:00+00:00,LR,85.009513,6.658794,5.06462,1.049662,1.331759,0.767565,0.078725,0.00656,0.032802,0.0
2026-05-11 00:00:00+00:00,LR,85.43568,6.58986,4.854773,0.947357,1.249263,0.839782,0.083284,0.0,0.0,0.0
2026-05-18 00:00:00+00:00,LR,85.205654,6.872852,4.633861,0.88922,1.328515,0.949446,0.102739,0.003543,0.014171,0.0
2026-05-25 00:00:00+00:00,LR,84.102148,7.0448,5.25131,1.173518,1.409698,0.893055,0.110709,0.011071,0.00369,0.0
2026-06-01 00:00:00+00:00,LR,83.961159,7.341217,4.911777,1.212831,1.30351,1.175048,0.083122,0.007557,0.003778,0.0
2026-06-08 00:00:00+00:00,LR,83.13253,6.608788,6.467045,1.257973,1.364281,1.169383,0.0,0.0,0.0,0.0
2025-06-09 00:00:00+00:00,KH,81.124081,8.545121,3.247155,5.080183,0.2547,1.568438,0.076884,0.020864,0.082507,6.8e-05
2025-06-16 00:00:00+00:00,KH,81.145916,8.746149,3.009481,4.96734,0.246296,1.688003,0.077975,0.021057,0.097434,0.000347
2025-06-23 00:00:00+00:00,KH,80.998205,8.947561,3.027033,5.085558,0.253338,1.545015,0.079653,0.016016,0.047621,0.0
2025-06-30 00:00:00+00:00,KH,80.731729,9.043746,3.162227,5.109657,0.248399,1.528553,0.085507,0.028119,0.062062,0.0
2025-07-07 00:00:00+00:00,KH,80.731067,9.078007,3.493755,4.750178,0.248082,1.544385,0.073418,0.041704,0.039325,7.9e-05
2025-07-14 00:00:00+00:00,KH,80.649818,9.311442,3.592837,4.531195,0.234692,1.522953,0.083045,0.01674,0.057032,0.000246
2025-07-21 00:00:00+00:00,KH,81.088889,9.111263,3.494162,4.47198,0.242245,1.466897,0.082929,0.011471,0.030164,0.0
2025-07-28 00:00:00+00:00,KH,80.611276,9.381829,3.656398,4.545623,0.24617,1.434499,0.083319,0.017129,0.02367,8.6e-05
2025-08-04 00:00:00+00:00,KH,81.102007,8.65554,3.507174,4.864726,0.234748,1.451582,0.079746,0.015753,0.088561,0.000163
2025-08-11 00:00:00+00:00,KH,80.792989,8.811039,3.869679,4.80238,0.300129,1.272673,0.077908,0.013176,0.060026,0.0
2025-08-18 00:00:00+00:00,KH,80.605446,8.891817,4.07896,4.89975,0.285321,1.10993,0.074049,0.014463,0.040033,0.000231
2025-08-25 00:00:00+00:00,KH,80.595217,9.088262,3.985176,4.95177,0.291716,1.001811,0.0567,0.011152,0.018078,0.000117
2025-09-01 00:00:00+00:00,KH,80.329428,8.908625,4.134708,5.168501,0.292994,1.063577,0.048602,0.018817,0.034517,0.000231
2025-09-08 00:00:00+00:00,KH,80.97773,8.784821,3.915078,4.92123,0.277782,1.051745,0.044036,0.00923,0.017903,0.000445
2025-09-15 00:00:00+00:00,KH,81.37408,8.354641,3.250022,5.290561,0.296335,1.338151,0.042421,0.020477,0.033252,6.1e-05
2025-09-22 00:00:00+00:00,KH,81.358892,8.474827,3.039983,5.243488,0.302458,1.449435,0.03989,0.023755,0.067009,0.000263
2025-09-29 00:00:00+00:00,KH,81.626281,8.237909,3.214669,5.16626,0.28842,1.383804,0.038018,0.02188,0.022345,0.000414
2025-10-06 00:00:00+00:00,KH,81.666958,7.866731,3.117226,5.266793,0.287246,1.703847,0.03558,0.016307,0.039056,0.000256
2025-10-13 00:00:00+00:00,KH,81.612067,7.934512,3.216624,5.266586,0.296895,1.594805,0.035485,0.018285,0.024431,0.00031
2025-10-20 00:00:00+00:00,KH,81.397915,7.821527,3.422471,5.328644,0.287494,1.665256,0.036262,0.022612,0.017402,0.000417
2025-10-27 00:00:00+00:00,KH,81.68682,7.637281,3.368022,5.373985,0.284281,1.557239,0.037437,0.021341,0.033335,0.00026
2025-11-03 00:00:00+00:00,KH,81.906723,7.836646,3.212676,5.212661,0.293323,1.442676,0.035415,0.043744,0.015979,0.000157
2025-11-10 00:00:00+00:00,KH,81.427911,8.181517,3.301629,5.312373,0.284425,1.414363,0.034156,0.026238,0.017337,5.2e-05
2025-11-17 00:00:00+00:00,KH,81.259237,8.123318,3.324849,5.526729,0.286739,1.389162,0.035002,0.032831,0.021817,0.000318
2025-11-24 00:00:00+00:00,KH,81.305619,7.869563,3.345713,5.683178,0.284316,1.413144,0.031517,0.043768,0.02313,5.1e-05
2025-12-01 00:00:00+00:00,KH,81.566107,7.656638,3.500951,5.500082,0.282665,1.416366,0.021085,0.0259,0.030056,0.000152
2025-12-08 00:00:00+00:00,KH,80.960924,7.929449,3.707484,5.674262,0.271011,1.390957,0.023443,0.014139,0.028279,5.3e-05
2025-12-15 00:00:00+00:00,KH,80.664944,8.228662,3.795271,5.622753,0.275308,1.350322,0.021954,0.019197,0.021382,0.000208
2025-12-22 00:00:00+00:00,KH,80.621775,8.317248,3.636661,5.786378,0.27801,1.299088,0.028291,0.016652,0.015843,5.4e-05
2025-12-29 00:00:00+00:00,KH,80.998868,7.858471,3.534842,5.90588,0.274029,1.354248,0.024416,0.020624,0.028624,0.0
2026-01-05 00:00:00+00:00,KH,80.718001,7.760561,3.645662,6.032964,0.275447,1.422107,0.022484,0.020029,0.102649,9.6e-05
2026-01-12 00:00:00+00:00,KH,80.822347,8.356745,3.278265,5.802764,0.290141,1.342943,0.057032,0.018807,0.030905,5.1e-05
2026-01-19 00:00:00+00:00,KH,78.651971,9.589172,3.87192,6.059204,0.331049,1.352402,0.080703,0.02939,0.034071,0.000119
2026-01-26 00:00:00+00:00,KH,79.48686,9.333959,3.705044,5.786212,0.328803,1.247135,0.070538,0.028528,0.012922,0.0
2026-02-02 00:00:00+00:00,KH,79.775417,9.684686,3.177634,5.659343,0.358482,1.221779,0.078002,0.025434,0.019105,0.000117
2026-02-09 00:00:00+00:00,KH,79.407131,10.148509,3.005292,5.811672,0.36811,1.142762,0.080117,0.019339,0.017006,6.1e-05
2026-02-16 00:00:00+00:00,KH,79.047879,10.381584,2.980008,6.005986,0.362816,1.101318,0.081415,0.015535,0.023334,0.000127
2026-02-23 00:00:00+00:00,KH,79.048351,10.141957,3.217353,5.978267,0.373362,1.100803,0.077712,0.021966,0.040229,0.0
2026-03-02 00:00:00+00:00,KH,78.580148,10.270652,3.194228,6.188063,0.377757,1.188823,0.092691,0.022259,0.085315,6.4e-05
2026-03-09 00:00:00+00:00,KH,78.932286,10.304865,2.981109,6.19236,0.372527,1.082784,0.077397,0.020277,0.036268,0.000128
2026-03-16 00:00:00+00:00,KH,79.001076,10.244116,2.775826,6.305015,0.360954,1.154554,0.073997,0.020306,0.064156,0.0
2026-03-23 00:00:00+00:00,KH,79.184258,9.839405,2.837225,6.538514,0.369139,1.106856,0.076904,0.02167,0.025967,6.2e-05
2026-03-30 00:00:00+00:00,KH,78.959674,10.050036,2.824998,6.488512,0.376077,1.145229,0.072351,0.018306,0.064755,6.2e-05
2026-04-06 00:00:00+00:00,KH,77.937914,10.71629,2.829923,6.491394,0.351563,1.398204,0.080716,0.026546,0.16745,0.0
2026-04-13 00:00:00+00:00,KH,78.729077,10.399006,2.572079,6.538239,0.366974,1.233207,0.082372,0.020033,0.059012,0.0
2026-04-20 00:00:00+00:00,KH,77.270546,11.021341,3.000681,6.985417,0.369599,1.183005,0.081445,0.014672,0.073163,0.00013
2026-04-27 00:00:00+00:00,KH,75.648393,12.723409,2.954895,6.972166,0.443107,1.099633,0.088082,0.013943,0.056372,0.0
2026-05-04 00:00:00+00:00,KH,75.157485,13.028268,3.014632,7.088442,0.437756,1.114392,0.087688,0.022131,0.049054,0.000152
2026-05-11 00:00:00+00:00,KH,75.411143,12.755278,3.052665,7.088517,0.493923,1.036136,0.097667,0.019021,0.045573,7.8e-05
2026-05-18 00:00:00+00:00,KH,75.281876,12.709808,3.102414,7.219112,0.507218,1.019809,0.085444,0.020131,0.054112,7.6e-05
2026-05-25 00:00:00+00:00,KH,74.597818,12.94533,3.325518,7.388984,0.495949,1.087376,0.090838,0.012269,0.055761,0.000157
2026-06-01 00:00:00+00:00,KH,74.559795,12.933745,3.192773,7.649652,0.511594,1.007457,0.08679,0.015576,0.04262,0.0
2026-06-08 00:00:00+00:00,KH,73.000464,12.502671,3.266126,9.657673,0.513507,0.921485,0.092707,0.021697,0.02367,0.0
2025-06-09 00:00:00+00:00,LT,70.639517,11.476621,5.243179,6.512718,3.517677,2.580978,0.006089,0.008979,0.014139,0.000103
2025-06-16 00:00:00+00:00,LT,70.793366,11.515597,5.262284,6.486109,3.38272,2.522696,0.005773,0.011428,0.020028,0.0
2025-06-23 00:00:00+00:00,LT,70.942518,11.653362,4.768603,6.428848,3.573438,2.602586,0.005777,0.01369,0.011052,0.000126
2025-06-30 00:00:00+00:00,LT,70.755228,11.167374,5.347039,6.621902,3.488469,2.586015,0.008236,0.011067,0.01467,0.0
2025-07-07 00:00:00+00:00,LT,69.97772,11.805455,5.287287,6.934513,3.396584,2.560362,0.006304,0.006431,0.025344,0.0
2025-07-14 00:00:00+00:00,LT,70.171964,11.551403,5.275349,6.941532,3.414964,2.604456,0.007182,0.014089,0.018785,0.000276
2025-07-21 00:00:00+00:00,LT,69.715016,11.202339,5.585362,7.447824,3.279671,2.739419,0.009033,0.014172,0.007164,0.0
2025-07-28 00:00:00+00:00,LT,69.459665,11.793409,5.321236,7.382656,3.346248,2.665148,0.01208,0.013087,0.006328,0.000144
2025-08-04 00:00:00+00:00,LT,69.050391,12.989729,4.731605,7.328414,3.321591,2.52302,0.009023,0.014337,0.031765,0.000124
2025-08-11 00:00:00+00:00,LT,68.448161,13.452625,4.502483,7.374081,3.702633,2.483137,0.007547,0.010822,0.018512,0.0
2025-08-18 00:00:00+00:00,LT,68.836342,12.62991,5.110414,7.02054,3.894127,2.473796,0.014775,0.009308,0.010343,0.000443
2025-08-25 00:00:00+00:00,LT,68.856802,12.330963,5.227945,7.202766,3.899534,2.454985,0.01202,0.011239,0.00359,0.000156
2025-09-01 00:00:00+00:00,LT,70.484868,11.596024,4.975883,6.875908,3.684192,2.355596,0.006201,0.01089,0.010134,0.000303
2025-09-08 00:00:00+00:00,LT,73.808479,10.390034,4.540036,6.096818,3.005445,2.139576,0.003226,0.005935,0.010451,0.0
2025-09-15 00:00:00+00:00,LT,69.398834,11.997539,5.246252,6.879302,3.804043,2.636121,0.006766,0.016109,0.015035,0.0
2025-09-22 00:00:00+00:00,LT,69.311187,11.928294,5.26801,6.880283,3.817433,2.749318,0.005457,0.019434,0.0202,0.000383
2025-09-29 00:00:00+00:00,LT,69.734014,11.733159,5.304396,6.769784,3.780558,2.643788,0.005262,0.016351,0.012498,0.000188
2025-10-06 00:00:00+00:00,LT,69.714303,11.695635,5.331427,6.952327,3.681577,2.595506,0.005808,0.012446,0.010879,9.2e-05
2025-10-13 00:00:00+00:00,LT,70.403742,11.654694,5.208168,6.746304,3.538739,2.421684,0.004192,0.014806,0.007581,8.9e-05
2025-10-20 00:00:00+00:00,LT,70.12847,11.647536,5.257055,6.953242,3.513869,2.470311,0.004832,0.012914,0.011684,8.8e-05
2025-10-27 00:00:00+00:00,LT,69.060456,11.813054,5.473228,7.401816,3.609861,2.62051,0.003709,0.011036,0.006332,0.0
2025-11-03 00:00:00+00:00,LT,68.916653,12.015958,5.069784,8.127906,3.391198,2.459523,0.003846,0.012959,0.002174,0.0
2025-11-10 00:00:00+00:00,LT,68.686815,12.306438,5.113052,8.073724,3.36783,2.435893,0.004993,0.007926,0.003329,0.0
2025-11-17 00:00:00+00:00,LT,68.024836,13.122274,5.005422,8.248532,3.21851,2.362592,0.004538,0.008598,0.004618,8e-05
2025-11-24 00:00:00+00:00,LT,66.77491,14.225225,5.068494,8.793944,2.935892,2.186411,0.002927,0.007249,0.004949,0.0
2025-12-01 00:00:00+00:00,LT,68.383278,12.759955,4.906654,8.451896,3.019078,2.460215,0.002103,0.008338,0.008483,0.0
2025-12-08 00:00:00+00:00,LT,67.371801,12.197402,4.953673,10.046995,3.04946,2.362765,0.001315,0.011473,0.005115,0.0
2025-12-15 00:00:00+00:00,LT,67.38041,12.241546,4.967282,9.643583,3.237501,2.514848,0.001269,0.008962,0.0046,0.0
2025-12-22 00:00:00+00:00,LT,68.089406,13.209058,4.553198,7.766389,3.642597,2.720392,0.001321,0.012546,0.005094,0.0
2025-12-29 00:00:00+00:00,LT,69.01399,11.987908,4.581908,8.062224,3.721996,2.616087,0.001122,0.007685,0.006994,8.6e-05
2026-01-05 00:00:00+00:00,LT,68.961718,11.724978,5.575669,7.900348,3.344286,2.475348,0.001161,0.010297,0.006039,0.000155
2026-01-12 00:00:00+00:00,LT,69.94328,11.180902,5.380497,7.675283,3.365081,2.433074,0.00582,0.008148,0.00776,0.000155
2026-01-19 00:00:00+00:00,LT,70.049189,11.120627,5.125717,8.059333,3.243733,2.378931,0.005655,0.008333,0.008482,0.0
2026-01-26 00:00:00+00:00,LT,69.810648,11.172584,5.500709,7.661572,3.335238,2.499627,0.004905,0.010257,0.004459,0.0
2026-02-02 00:00:00+00:00,LT,68.425826,11.989796,5.647432,7.980557,3.333929,2.597253,0.006247,0.012714,0.005953,0.000294
2026-02-09 00:00:00+00:00,LT,68.930543,11.728164,5.608883,7.742538,3.426681,2.542308,0.006554,0.01006,0.004192,7.6e-05
2026-02-16 00:00:00+00:00,LT,70.21017,11.104645,5.24496,7.233304,3.514846,2.667334,0.007158,0.012993,0.00459,0.0
2026-02-23 00:00:00+00:00,LT,70.260452,10.720217,5.25408,8.020524,3.262485,2.45426,0.009911,0.012825,0.005101,0.000146
2026-03-02 00:00:00+00:00,LT,69.706506,11.15543,5.313611,8.056941,3.272263,2.473789,0.006162,0.010439,0.004785,7.2e-05
2026-03-09 00:00:00+00:00,LT,69.932147,11.430856,5.043939,7.784983,3.371673,2.415055,0.005722,0.01313,0.002421,7.3e-05
2026-03-16 00:00:00+00:00,LT,70.13826,11.090524,5.130951,8.164241,3.124743,2.328453,0.005977,0.01181,0.005041,0.0
2026-03-23 00:00:00+00:00,LT,69.269153,11.561174,5.072646,8.60192,2.993617,2.480772,0.007436,0.010323,0.00296,0.0
2026-03-30 00:00:00+00:00,LT,70.231246,10.75733,4.63666,9.210216,2.730912,2.405542,0.007617,0.012579,0.007827,7e-05
2026-04-06 00:00:00+00:00,LT,69.670035,11.399828,4.425138,8.916871,2.956939,2.589045,0.006162,0.010006,0.025975,0.0
2026-04-13 00:00:00+00:00,LT,69.915943,11.297829,4.950715,8.116592,3.005177,2.689511,0.005598,0.009489,0.009148,0.0
2026-04-20 00:00:00+00:00,LT,69.904865,11.359867,5.069889,8.017706,2.908575,2.716201,0.005493,0.011912,0.005493,0.0
2026-04-27 00:00:00+00:00,LT,70.177585,11.203281,5.144878,7.386283,2.995028,3.063001,0.011005,0.015496,0.003444,0.0
2026-05-04 00:00:00+00:00,LT,69.749133,11.129667,5.405925,7.656543,3.045797,2.988593,0.00582,0.011994,0.006529,0.0
2026-05-11 00:00:00+00:00,LT,69.321164,11.154871,5.504361,8.074503,3.041716,2.876493,0.006526,0.013984,0.006311,7.2e-05
2026-05-18 00:00:00+00:00,LT,69.442571,11.036179,5.627376,7.810682,3.072826,2.992573,0.005419,0.009739,0.002416,0.00022
2026-05-25 00:00:00+00:00,LT,70.803667,10.796616,5.324607,7.200936,3.02486,2.829437,0.007181,0.010446,0.002249,0.0
2026-06-01 00:00:00+00:00,LT,70.890401,10.948115,5.365483,6.92677,3.066543,2.778047,0.007885,0.008568,0.008189,0.0
2026-06-08 00:00:00+00:00,LT,70.598933,9.927034,6.840644,7.159208,2.923426,2.527702,0.006723,0.012807,0.003522,0.0
2025-06-09 00:00:00+00:00,KP,66.666667,0.0,0.0,22.222222,0.0,11.111111,0.0,0.0,0.0,0.0
2025-06-16 00:00:00+00:00,KP,25.0,0.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-23 00:00:00+00:00,KP,87.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-30 00:00:00+00:00,KP,46.153846,0.0,15.384615,7.692308,0.0,30.769231,0.0,0.0,0.0,0.0
2025-07-07 00:00:00+00:00,KP,44.444444,11.111111,22.222222,11.111111,0.0,11.111111,0.0,0.0,0.0,0.0
2025-07-14 00:00:00+00:00,KP,62.5,12.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-21 00:00:00+00:00,KP,55.555556,22.222222,22.222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-28 00:00:00+00:00,KP,33.333333,11.111111,33.333333,11.111111,11.111111,0.0,0.0,0.0,0.0,0.0
2025-08-04 00:00:00+00:00,KP,50.0,12.5,25.0,6.25,0.0,0.0,6.25,0.0,0.0,0.0
2025-08-11 00:00:00+00:00,KP,71.428571,14.285714,0.0,14.285714,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-18 00:00:00+00:00,KP,53.846154,38.461538,0.0,0.0,0.0,7.692308,0.0,0.0,0.0,0.0
2025-08-25 00:00:00+00:00,KP,66.666667,16.666667,16.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01 00:00:00+00:00,KP,70.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
2025-09-08 00:00:00+00:00,KP,37.5,37.5,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-15 00:00:00+00:00,KP,69.444444,11.111111,13.888889,2.777778,0.0,2.777778,0.0,0.0,0.0,0.0
2025-09-22 00:00:00+00:00,KP,55.0,35.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0
2025-09-29 00:00:00+00:00,KP,72.727273,22.727273,0.0,0.0,0.0,4.545455,0.0,0.0,0.0,0.0
2025-10-06 00:00:00+00:00,KP,82.758621,10.344828,6.896552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-13 00:00:00+00:00,KP,17.647059,23.529412,58.823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-20 00:00:00+00:00,KP,47.058824,41.176471,5.882353,0.0,0.0,5.882353,0.0,0.0,0.0,0.0
2025-10-27 00:00:00+00:00,KP,75.0,0.0,16.666667,0.0,0.0,8.333333,0.0,0.0,0.0,0.0
2025-11-03 00:00:00+00:00,KP,30.769231,69.230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 00:00:00+00:00,KP,73.333333,20.0,0.0,6.666667,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17 00:00:00+00:00,KP,50.0,30.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-24 00:00:00+00:00,KP,77.272727,9.090909,4.545455,4.545455,0.0,4.545455,0.0,0.0,0.0,0.0
2025-12-01 00:00:00+00:00,KP,40.0,20.0,0.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0
2025-12-08 00:00:00+00:00,KP,77.777778,11.111111,0.0,11.111111,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-15 00:00:00+00:00,KP,71.428571,28.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-22 00:00:00+00:00,KP,50.0,12.5,25.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0
2025-12-29 00:00:00+00:00,KP,60.0,10.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0
2026-01-05 00:00:00+00:00,KP,71.428571,0.0,14.285714,0.0,0.0,14.285714,0.0,0.0,0.0,0.0
2026-01-12 00:00:00+00:00,KP,36.363636,9.090909,18.181818,18.181818,0.0,18.181818,0.0,0.0,0.0,0.0
2026-01-19 00:00:00+00:00,KP,77.777778,11.111111,11.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-26 00:00:00+00:00,KP,50.0,37.5,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-02 00:00:00+00:00,KP,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 00:00:00+00:00,KP,42.105263,26.315789,10.526316,10.526316,0.0,10.526316,0.0,0.0,0.0,0.0
2026-02-16 00:00:00+00:00,KP,41.176471,23.529412,23.529412,0.0,0.0,11.764706,0.0,0.0,0.0,0.0
2026-02-23 00:00:00+00:00,KP,57.142857,14.285714,0.0,14.285714,0.0,14.285714,0.0,0.0,0.0,0.0
2026-03-02 00:00:00+00:00,KP,58.333333,8.333333,8.333333,16.666667,0.0,8.333333,0.0,0.0,0.0,0.0
2026-03-09 00:00:00+00:00,KP,37.5,50.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-16 00:00:00+00:00,KP,55.555556,11.111111,22.222222,11.111111,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-23 00:00:00+00:00,KP,71.428571,0.0,14.285714,0.0,0.0,14.285714,0.0,0.0,0.0,0.0
2026-03-30 00:00:00+00:00,KP,92.307692,7.692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-06 00:00:00+00:00,KP,53.846154,7.692308,15.384615,7.692308,0.0,15.384615,0.0,0.0,0.0,0.0
2026-04-13 00:00:00+00:00,KP,41.666667,16.666667,16.666667,25.0,0.0,0.0,0.0,0.0,0.0,0.0
