geo_id,geo_name,geo_code,geo_type,geo_latitude,geo_longitude,parent_geo_id,parent_geo_name,parent_geo_type
863846,Demir Hisar,D3,ADM1,41.28083,21.14389,718075,North Macedonia,COUNTRY
863849,Dolneni,28,ADM1,41.48333,21.43333,718075,North Macedonia,COUNTRY
863854,Gevgelija,33,ADM1,41.2,22.4,718075,North Macedonia,COUNTRY
863855,Gostivar,D4,ADM1,41.79306,20.83222,718075,North Macedonia,COUNTRY
863856,Ilinden,36,ADM1,42.0,21.63333,718075,North Macedonia,COUNTRY
863858,Jegunovce,D5,ADM1,42.11306,21.14528,718075,North Macedonia,COUNTRY
863861,Kavadarci,D6,ADM1,41.285,22.00139,718075,North Macedonia,COUNTRY
863862,Kichevo,43,ADM1,41.51667,20.95,718075,North Macedonia,COUNTRY
863865,Kochani,46,ADM1,41.98333,22.4,718075,North Macedonia,COUNTRY
863869,Kriva Palanka,52,ADM1,42.25,22.33333,718075,North Macedonia,COUNTRY
863870,Krivogashtani,53,ADM1,41.33333,21.36667,718075,North Macedonia,COUNTRY
863871,Krushevo,54,ADM1,41.36667,21.26667,718075,North Macedonia,COUNTRY
863873,Kumanovo,D7,ADM1,42.08944,21.77278,718075,North Macedonia,COUNTRY
863875,Lipkovo,59,ADM1,42.16667,21.6,718075,North Macedonia,COUNTRY
863877,Makedonski Brod,D8,ADM1,41.65556,21.23333,718075,North Macedonia,COUNTRY
863881,Negotino,69,ADM1,41.51667,22.15,718075,North Macedonia,COUNTRY
863883,Ohrid,E2,ADM1,41.13083,20.87028,718075,North Macedonia,COUNTRY
863886,Petrovec,79,ADM1,41.91667,21.71667,718075,North Macedonia,COUNTRY
863887,Plasnica,80,ADM1,41.45,21.11667,718075,North Macedonia,COUNTRY
863888,Prilep,E3,ADM1,41.28778,21.67583,718075,North Macedonia,COUNTRY
863889,Probishtip,83,ADM1,41.96667,22.15,718075,North Macedonia,COUNTRY
863890,Radovish,84,ADM1,41.65,22.5,718075,North Macedonia,COUNTRY
863891,Rankovce,85,ADM1,42.21667,22.15,718075,North Macedonia,COUNTRY
863892,Mavrovo and Rostusa,E4,ADM1,41.65778,20.68389,718075,North Macedonia,COUNTRY
863896,Sopiste,92,ADM1,41.89,21.32,718075,North Macedonia,COUNTRY
863899,Staro Nagorichane,97,ADM1,42.23333,21.93333,718075,North Macedonia,COUNTRY
863900,Shtip,98,ADM1,41.7,22.2,718075,North Macedonia,COUNTRY
863901,Struga,E6,ADM1,41.28139,20.63361,718075,North Macedonia,COUNTRY
863902,Strumica,E7,ADM1,41.41111,22.64639,718075,North Macedonia,COUNTRY
863903,Studenichani,A2,ADM1,41.83333,21.43333,718075,North Macedonia,COUNTRY
863905,Sveti Nikole,A4,ADM1,41.9,21.98333,718075,North Macedonia,COUNTRY
863906,Tearce,A5,ADM1,42.1,21.05,718075,North Macedonia,COUNTRY
863907,Tetovo,E8,ADM1,42.04444,20.9025,718075,North Macedonia,COUNTRY
863909,Veles,F1,ADM1,41.77583,21.76278,718075,North Macedonia,COUNTRY
863911,Vevchani,B3,ADM1,41.23333,20.58333,718075,North Macedonia,COUNTRY
863912,Vinica,B4,ADM1,41.85917,22.58417,718075,North Macedonia,COUNTRY
863914,Vrapchishte,B7,ADM1,41.85,20.85,718075,North Macedonia,COUNTRY
863918,Zelenikovo,C2,ADM1,41.83333,21.58333,718075,North Macedonia,COUNTRY
863919,Zhelino,C3,ADM1,41.93333,21.13333,718075,North Macedonia,COUNTRY
7056271,Debarca,F5,ADM1,41.33417,20.82222,718075,North Macedonia,COUNTRY
11398357,Grad Skopje,F6,ADM1,42.005,21.42889,718075,North Macedonia,COUNTRY
7670842,Diana,71,ADM1,-13.5,49.0,1062947,Madagascar,COUNTRY
7670846,Sava,72,ADM1,-14.2,49.8,1062947,Madagascar,COUNTRY
7670847,Sofia,42,ADM1,-15.2,48.4,1062947,Madagascar,COUNTRY
7670848,Analanjirofo,32,ADM1,-16.5,49.5,1062947,Madagascar,COUNTRY
7670849,Boeny,41,ADM1,-16.3,46.1,1062947,Madagascar,COUNTRY
7670851,Alaotra Mangoro,33,ADM1,-17.9,48.4,1062947,Madagascar,COUNTRY
7670853,Bongolava,14,ADM1,-18.5,46.1,1062947,Madagascar,COUNTRY
7670854,Vakinankaratra,12,ADM1,-19.7,46.9,1062947,Madagascar,COUNTRY
7670855,Itasy,13,ADM1,-18.95,46.95,1062947,Madagascar,COUNTRY
7670856,Analamanga,11,ADM1,-18.45,47.5,1062947,Madagascar,COUNTRY
7670857,Atsinanana,31,ADM1,-19.0,48.9,1062947,Madagascar,COUNTRY
7670902,Menabe,54,ADM1,-20.2,45.07,1062947,Madagascar,COUNTRY
7670904,Amoron'i Mania,22,ADM1,-20.5,46.7,1062947,Madagascar,COUNTRY
7670905,Upper Matsiatra,21,ADM1,-21.37,46.5,1062947,Madagascar,COUNTRY
7670907,Ihorombe,24,ADM1,-22.3,46.2,1062947,Madagascar,COUNTRY
7670908,Atsimo-Atsinanana,25,ADM1,-23.2,47.4,1062947,Madagascar,COUNTRY
7670910,Anosy,53,ADM1,-24.1,46.3,1062947,Madagascar,COUNTRY
7670913,Atsimo-Andrefana,51,ADM1,-23.2,44.4,1062947,Madagascar,COUNTRY
12494965,Fitovinany Region,26,ADM1,-21.87699,47.82259,1062947,Madagascar,COUNTRY
12494968,Vatovavy Region,27,ADM1,-20.78219,48.00162,1062947,Madagascar,COUNTRY
923817,Southern Region,S,ADM1,-15.5,35.0,927384,Malawi,COUNTRY
924591,Northern Region,N,ADM1,-11.0,34.0,927384,Malawi,COUNTRY
931597,Central Region,C,ADM1,-13.5,34.0,927384,Malawi,COUNTRY
1733035,Melaka,04,ADM1,2.25,102.25,1733045,Malaysia,COUNTRY
1733036,Terengganu,13,ADM1,5.0,103.0,1733045,Malaysia,COUNTRY
1733037,Selangor,12,ADM1,3.16667,101.5,1733045,Malaysia,COUNTRY
1733038,Sarawak,11,ADM1,2.5,113.5,1733045,Malaysia,COUNTRY
1733039,Sabah,16,ADM1,5.5,117.0,1733045,Malaysia,COUNTRY
1733040,Perlis,08,ADM1,6.5,100.25,1733045,Malaysia,COUNTRY
1733041,Perak,07,ADM1,5.0,101.0,1733045,Malaysia,COUNTRY
1733042,Pahang,06,ADM1,3.5,102.75,1733045,Malaysia,COUNTRY
1733043,Negeri Sembilan,05,ADM1,2.75,102.16667,1733045,Malaysia,COUNTRY
1733044,Kelantan,03,ADM1,5.33333,102.0,1733045,Malaysia,COUNTRY
1733046,Kuala Lumpur,14,ADM1,3.14309,101.68653,1733045,Malaysia,COUNTRY
1733047,Penang,09,ADM1,5.37677,100.25848,1733045,Malaysia,COUNTRY
1733048,Kedah,02,ADM1,6.0,100.66667,1733045,Malaysia,COUNTRY
1733049,Johor,01,ADM1,2.0,103.5,1733045,Malaysia,COUNTRY
1734240,Labuan,15,ADM1,5.33333,115.2,1733045,Malaysia,COUNTRY
1996552,Putrajaya,17,ADM1,2.91667,101.7,1733045,Malaysia,COUNTRY
1281843,Vaavu Atholhu,47,ADM1,3.37014,73.58535,1282028,Maldives,COUNTRY
1281881,Thaa Atholhu,46,ADM1,2.1943,73.11791,1282028,Maldives,COUNTRY
1281892,Shaviyani Atholhu,45,ADM1,6.32125,73.19763,1282028,Maldives,COUNTRY
1281893,Seenu,01,ADM1,-0.68694,73.16841,1282028,Maldives,COUNTRY
1281918,Raa Atoll,44,ADM1,5.76347,72.98495,1282028,Maldives,COUNTRY
1281937,Noonu Atoll,43,ADM1,5.96486,73.38873,1282028,Maldives,COUNTRY
1281945,Gnyaviyani Atoll,42,ADM1,-0.29693,73.42491,1282028,Maldives,COUNTRY
1281985,Meemu Atholhu,41,ADM1,2.86668,73.43354,1282028,Maldives,COUNTRY
1282096,Faadhippolhu Atoll,39,ADM1,5.28055,73.58416,1282028,Maldives,COUNTRY
1282101,Laamu,05,ADM1,2.10347,73.57291,1282028,Maldives,COUNTRY
1282208,Kaafu Atoll,38,ADM1,4.16958,73.49918,1282028,Maldives,COUNTRY
1282293,Haa Dhaalu Atholhu,37,ADM1,6.61099,72.95337,1282028,Maldives,COUNTRY
1282294,Haa Alifu Atholhu,36,ADM1,7.0218,72.97981,1282028,Maldives,COUNTRY
1282328,Gaafu Dhaalu Atoll,35,ADM1,0.22028,73.10162,1282028,Maldives,COUNTRY
1282329,Gaafu Alif Atoll,34,ADM1,0.38569,73.50921,1282028,Maldives,COUNTRY
1282393,Faafu Atholhu,33,ADM1,3.10609,72.97933,1282028,Maldives,COUNTRY
1282447,Dhaalu Atholhu,32,ADM1,2.94875,73.012,1282028,Maldives,COUNTRY
1282478,Baa Atholhu,31,ADM1,4.89104,72.97312,1282028,Maldives,COUNTRY
1282497,Northern Ari Atoll,30,ADM1,4.265,72.96933,1282028,Maldives,COUNTRY
10346475,Southern Ari Atoll,10346475,ADM1,3.65,72.83,1282028,Maldives,COUNTRY
2449066,Tombouctou,08,ADM1,19.7,-3.6,2453866,Mali,COUNTRY
2451184,Sikasso,06,ADM1,11.3,-6.2,2453866,Mali,COUNTRY
2451477,Segou,05,ADM1,13.6,-5.9,2453866,Mali,COUNTRY
2453347,Mopti,04,ADM1,14.7,-3.4,2453866,Mali,COUNTRY
2454532,Koulikoro,07,ADM1,13.8,-7.5,2453866,Mali,COUNTRY
2455517,Kayes,03,ADM1,13.9,-10.1,2453866,Mali,COUNTRY
2460594,Bamako,01,ADM1,12.65,-8.0,2453866,Mali,COUNTRY
2597449,Kidal,10,ADM1,19.4,1.2,2453866,Mali,COUNTRY
8299700,Attard,01,ADM1,35.89167,14.43194,2562770,Malta,COUNTRY
8299703,Birkirkara,04,ADM1,35.89722,14.46528,2562770,Malta,COUNTRY
8299704,Birzebbuga,05,ADM1,35.82222,14.522780000000001,2562770,Malta,COUNTRY
8299705,Bormla,06,ADM1,35.88056,14.52167,2562770,Malta,COUNTRY
8299707,Il-Fgura,08,ADM1,35.87278,14.52028,2562770,Malta,COUNTRY
8299708,Floriana,09,ADM1,35.89167,14.50417,2562770,Malta,COUNTRY
8299710,Ghajnsielem,11,ADM1,36.02667,14.28611,2562770,Malta,COUNTRY
8299712,Hal Gharghur,13,ADM1,35.92361,14.455,2562770,Malta,COUNTRY
8299714,Hal Ghaxaq,15,ADM1,35.84583,14.51667,2562770,Malta,COUNTRY
8299716,Il-Gzira,17,ADM1,35.90556,14.49278,2562770,Malta,COUNTRY
8299717,Il-Hamrun,18,ADM1,35.88694,14.48833,2562770,Malta,COUNTRY
8299719,L-Imdina,20,ADM1,35.88722,14.40528,2562770,Malta,COUNTRY
8299720,L-Imgarr,21,ADM1,35.91944,14.36389,2562770,Malta,COUNTRY
8299722,L-Imsida,23,ADM1,35.89861,14.48389,2562770,Malta,COUNTRY
8299724,Senglea,25,ADM1,35.8901,14.5196,2562770,Malta,COUNTRY
8299725,Il-Kalkara,26,ADM1,35.89111,14.53278,2562770,Malta,COUNTRY
8299726,Ta' Kercem,27,ADM1,36.04389,14.21611,2562770,Malta,COUNTRY
8299727,Kirkop,28,ADM1,35.84417,14.48417,2562770,Malta,COUNTRY
8299728,Lija,29,ADM1,35.90139,14.44222,2562770,Malta,COUNTRY
8299729,Luqa,30,ADM1,35.85972,14.48333,2562770,Malta,COUNTRY
8299730,Il-Marsa,31,ADM1,35.87639,14.49222,2562770,Malta,COUNTRY
8299731,Marsaskala,32,ADM1,35.86056,14.55917,2562770,Malta,COUNTRY
8299732,Marsaxlokk,33,ADM1,35.84167,14.55139,2562770,Malta,COUNTRY
8299733,Il-Mellieha,34,ADM1,35.95833,14.35139,2562770,Malta,COUNTRY
8299734,Il-Mosta,35,ADM1,35.9125,14.42083,2562770,Malta,COUNTRY
8299735,Il-Munxar,36,ADM1,36.02917,14.22556,2562770,Malta,COUNTRY
8299736,In-Nadur,37,ADM1,36.04861,14.29444,2562770,Malta,COUNTRY
8299737,In-Naxxar,38,ADM1,35.93333,14.4375,2562770,Malta,COUNTRY
8299738,Paola,39,ADM1,35.87361,14.50611,2562770,Malta,COUNTRY
8299739,Pembroke,40,ADM1,35.93056,14.47639,2562770,Malta,COUNTRY
8299740,Tal-Pieta,41,ADM1,35.8925,14.49389,2562770,Malta,COUNTRY
8299742,Qormi,43,ADM1,35.87917,14.46667,2562770,Malta,COUNTRY
8299744,Ir-Rabat,45,ADM1,35.88258,14.39775,2562770,Malta,COUNTRY
8299745,Victoria,46,ADM1,36.04528,14.24167,2562770,Malta,COUNTRY
8299746,Safi,47,ADM1,35.83472,14.49167,2562770,Malta,COUNTRY
8299747,Saint John,48,ADM1,35.90889,14.475,2562770,Malta,COUNTRY
8299748,Saint Julian,49,ADM1,35.91722,14.48944,2562770,Malta,COUNTRY
8299749,Saint Lawrence,50,ADM1,36.04861,14.19778,2562770,Malta,COUNTRY
8299751,Saint Paul's Bay,52,ADM1,35.9375,14.39861,2562770,Malta,COUNTRY
8299753,Sannat,54,ADM1,36.02306,14.25139,2562770,Malta,COUNTRY
8299754,Is-Siggiewi,55,ADM1,35.84861,14.42639,2562770,Malta,COUNTRY
8299755,Tas-Sliema,56,ADM1,35.9125,14.50222,2562770,Malta,COUNTRY
8299756,Is-Swieqi,57,ADM1,35.92167,14.46944,2562770,Malta,COUNTRY
8299757,Tarxien,58,ADM1,35.86667,14.51306,2562770,Malta,COUNTRY
8299759,Ix-Xaghra,61,ADM1,36.05417,14.26667,2562770,Malta,COUNTRY
8299760,Ix-Xewkija,62,ADM1,36.03333,14.26111,2562770,Malta,COUNTRY
8299761,Ix-Xghajra,63,ADM1,35.88683,14.54639,2562770,Malta,COUNTRY
8299762,Haz-Zabbar,64,ADM1,35.875,14.54167,2562770,Malta,COUNTRY
8299763,Haz-Zebbug,65,ADM1,35.87361,14.43611,2562770,Malta,COUNTRY
8299764,Iz-Zebbug,66,ADM1,36.06667,14.24444,2562770,Malta,COUNTRY
8299765,Iz-Zejtun,67,ADM1,35.85778,14.53333,2562770,Malta,COUNTRY
8299766,Iz-Zurrieq,68,ADM1,35.82222,14.48333,2562770,Malta,COUNTRY
8334638,Valletta,60,ADM1,35.89833,14.5125,2562770,Malta,COUNTRY
7303505,Majuro Atoll,190,ADM1,7.15,171.2,2080185,Marshall Islands,COUNTRY
6690603,Martinique,MQ,ADM1,14.66655,-60.99961,3570311,Martinique,COUNTRY
2375742,Trarza,06,ADM1,17.8665,-14.65878,2378080,Mauritania,COUNTRY
2375989,Tiris Zemmour,11,ADM1,24.25,-9.5,2378080,Mauritania,COUNTRY
2376551,Tagant,09,ADM1,18.66667,-10.33333,2378080,Mauritania,COUNTRY
2378903,Inchiri,12,ADM1,20.0,-15.08333,2378080,Mauritania,COUNTRY
2379024,Hodh El Gharbi,02,ADM1,16.58333,-9.83333,2378080,Mauritania,COUNTRY
2379025,Hodh Ech Chargi,01,ADM1,18.88333,-7.0,2378080,Mauritania,COUNTRY
2379216,Guidimaka,10,ADM1,15.38333,-12.13333,2378080,Mauritania,COUNTRY
2379384,Gorgol,04,ADM1,16.0,-12.83333,2378080,Mauritania,COUNTRY
2380426,Dakhlet Nouadhibou,08,ADM1,20.71667,-16.16667,2378080,Mauritania,COUNTRY
2380635,Brakna,05,ADM1,17.25,-13.4,2378080,Mauritania,COUNTRY
2381344,Assaba,03,ADM1,16.58333,-11.58333,2378080,Mauritania,COUNTRY
2381972,Adrar,07,ADM1,20.75,-10.25,2378080,Mauritania,COUNTRY
11496391,Nouakchott West,13,ADM1,18.26667,-15.98333,2378080,Mauritania,COUNTRY
11496392,Nouakchott North,14,ADM1,18.23333,-15.91667,2378080,Mauritania,COUNTRY
11496393,Nouakchott Sud,15,ADM1,17.96667,-15.95,2378080,Mauritania,COUNTRY
934017,Savanne,20,ADM1,-20.46667,57.5,934292,Mauritius,COUNTRY
934090,Riviere du Rempart,19,ADM1,-20.05833,57.64167,934292,Mauritius,COUNTRY
934153,Port Louis,18,ADM1,-20.16667,57.525,934292,Mauritius,COUNTRY
934166,Plaines Wilhems,17,ADM1,-20.3,57.48333,934292,Mauritius,COUNTRY
934212,Pamplemousses,16,ADM1,-20.09583,57.55972,934292,Mauritius,COUNTRY
934275,Moka,15,ADM1,-20.25,57.56667,934292,Mauritius,COUNTRY
934466,Grand Port,14,ADM1,-20.41667,57.63333,934292,Mauritius,COUNTRY
934522,Flacq,13,ADM1,-20.23333,57.71667,934292,Mauritius,COUNTRY
934718,Black River,12,ADM1,-20.33333,57.41667,934292,Mauritius,COUNTRY
1547449,Rodrigues,23,ADM1,-19.701,63.416,934292,Mauritius,COUNTRY
7521421,Acoua,97601,ADM1,-12.72215,45.05811,1024031,Mayotte,COUNTRY
7521422,Bandraboua,97602,ADM1,-12.70222,45.12197,1024031,Mayotte,COUNTRY
7521423,Bandrele,97603,ADM1,-12.91113,45.19389,1024031,Mayotte,COUNTRY
7521424,Boueni,97604,ADM1,-12.9092,45.07999,1024031,Mayotte,COUNTRY
7521425,Chiconi,97605,ADM1,-12.83072,45.11407,1024031,Mayotte,COUNTRY
7521426,Chirongui,97606,ADM1,-12.93497,45.15106,1024031,Mayotte,COUNTRY
7521427,Dembeni,97607,ADM1,-12.84302,45.18548,1024031,Mayotte,COUNTRY
7521428,Dzaoudzi,97608,ADM1,-12.77832,45.28367,1024031,Mayotte,COUNTRY
7521429,Kani-Keli,97609,ADM1,-12.95471,45.106,1024031,Mayotte,COUNTRY
7521430,Koungou,97610,ADM1,-12.73513,45.20591,1024031,Mayotte,COUNTRY
7521431,Mamoudzou,97611,ADM1,-12.77966,45.22831,1024031,Mayotte,COUNTRY
7521432,Mtsamboro,97612,ADM1,-12.70013,45.06918,1024031,Mayotte,COUNTRY
7521433,M'Tsangamouji,97613,ADM1,-12.75982,45.08454,1024031,Mayotte,COUNTRY
7521434,Ouangani,97614,ADM1,-12.84728,45.1369,1024031,Mayotte,COUNTRY
7521435,Pamandzi,97615,ADM1,-12.79489,45.28195,1024031,Mayotte,COUNTRY
7521436,Sada,97616,ADM1,-12.85046,45.10291,1024031,Mayotte,COUNTRY
7521437,Tsingoni,97617,ADM1,-12.78845,45.10463,1024031,Mayotte,COUNTRY
3514211,Yucatan,31,ADM1,20.75,-88.83333,3996063,Mexico,COUNTRY
3514780,Veracruz,30,ADM1,19.33333,-96.66667,3996063,Mexico,COUNTRY
3515359,Tlaxcala,29,ADM1,19.41667,-98.16667,3996063,Mexico,COUNTRY
3516391,Tamaulipas,28,ADM1,24.0,-98.75,3996063,Mexico,COUNTRY
3516458,Tabasco,27,ADM1,18.0,-92.66667,3996063,Mexico,COUNTRY
3520887,Quintana Roo,23,ADM1,19.66667,-88.25,3996063,Mexico,COUNTRY
3520914,Queretaro,22,ADM1,20.85,-99.85,3996063,Mexico,COUNTRY
3521082,Puebla,21,ADM1,18.75,-97.91667,3996063,Mexico,COUNTRY
3522509,Oaxaca,20,ADM1,17.0,-96.5,3996063,Mexico,COUNTRY
3522542,Nuevo Leon,19,ADM1,25.58333,-99.75,3996063,Mexico,COUNTRY
3522961,Morelos,17,ADM1,18.75,-99.06667,3996063,Mexico,COUNTRY
3523272,Mexico,15,ADM1,19.36667,-99.66667,3996063,Mexico,COUNTRY
3527115,Hidalgo,13,ADM1,20.5,-99.0,3996063,Mexico,COUNTRY
3527213,Guerrero,12,ADM1,17.66667,-100.0,3996063,Mexico,COUNTRY
3527646,Mexico City,09,ADM1,19.28333,-99.13333,3996063,Mexico,COUNTRY
3531011,Chiapas,05,ADM1,16.5,-92.5,3996063,Mexico,COUNTRY
3531730,Campeche,04,ADM1,18.83333,-90.25,3996063,Mexico,COUNTRY
3979840,Zacatecas,32,ADM1,23.25,-103.0,3996063,Mexico,COUNTRY
3982846,Sonora,26,ADM1,29.66667,-110.5,3996063,Mexico,COUNTRY
3983035,Sinaloa,25,ADM1,25.0,-107.5,3996063,Mexico,COUNTRY
3985605,San Luis Potosi,24,ADM1,22.5,-100.5,3996063,Mexico,COUNTRY
3995012,Nayarit,18,ADM1,21.83333,-104.83333,3996063,Mexico,COUNTRY
3995955,Michoacan,16,ADM1,19.16667,-101.83333,3996063,Mexico,COUNTRY
4004156,Jalisco,14,ADM1,20.33333,-103.66667,3996063,Mexico,COUNTRY
4005267,Guanajuato,11,ADM1,21.0,-101.0,3996063,Mexico,COUNTRY
4011741,Durango,10,ADM1,24.83333,-104.83333,3996063,Mexico,COUNTRY
4013513,Colima,08,ADM1,19.13333,-103.9,3996063,Mexico,COUNTRY
4013674,Coahuila,07,ADM1,27.33333,-102.0,3996063,Mexico,COUNTRY
4014336,Chihuahua,06,ADM1,28.75,-106.25,3996063,Mexico,COUNTRY
4017698,Baja California Sur,03,ADM1,25.83333,-111.83333,3996063,Mexico,COUNTRY
4017700,Baja California,02,ADM1,30.0,-115.0,3996063,Mexico,COUNTRY
4019231,Aguascalientes,01,ADM1,22.0,-102.36667,3996063,Mexico,COUNTRY
2081175,Yap State,04,ADM1,9.538,138.097,2081918,Micronesia,COUNTRY
2081550,Pohnpei State,02,ADM1,6.964,158.2056,2081918,Micronesia,COUNTRY
2082036,Kosrae,01,ADM1,5.325,162.981,2081918,Micronesia,COUNTRY
2082282,Chuuk,03,ADM1,7.44077,151.85431,2081918,Micronesia,COUNTRY
617077,Raionul Edinet,73,ADM1,48.16667,27.25,617790,Moldova,COUNTRY
617181,Ungheni,92,ADM1,47.33333,27.91667,617790,Moldova,COUNTRY
617255,Telenesti,91,ADM1,47.58333,28.5,617790,Moldova,COUNTRY
617264,Taraclia,90,ADM1,45.91667,28.58333,617790,Moldova,COUNTRY
617283,Stefan-Voda,88,ADM1,46.5,29.66667,617790,Moldova,COUNTRY
617301,Straseni,89,ADM1,47.16667,28.58333,617790,Moldova,COUNTRY
617366,Soroca District,87,ADM1,48.16667,28.25,617790,Moldova,COUNTRY
617483,Riscani,84,ADM1,47.92778,27.53509,617790,Moldova,COUNTRY
617501,Rezina,83,ADM1,47.66667,28.83333,617790,Moldova,COUNTRY
617639,Orhei,82,ADM1,47.41667,28.83333,617790,Moldova,COUNTRY
617656,Raionul Ocnita,81,ADM1,48.41667,27.5,617790,Moldova,COUNTRY
617715,Anenii Noi,59,ADM1,46.91667,29.25,617790,Moldova,COUNTRY
617754,Nisporeni,80,ADM1,47.08333,28.16667,617790,Moldova,COUNTRY
617903,Leova,79,ADM1,46.5,28.41667,617790,Moldova,COUNTRY
617913,Singerei,85,ADM1,47.66667,28.16667,617790,Moldova,COUNTRY
617962,Criuleni,69,ADM1,47.15861,29.03065,617790,Moldova,COUNTRY
617991,Ialoveni,78,ADM1,46.83333,28.83333,617790,Moldova,COUNTRY
618069,Chisinau Municipality,57,ADM1,47.0,28.83333,617790,Moldova,COUNTRY
618119,Causeni,67,ADM1,46.61884,29.3135,617790,Moldova,COUNTRY
618142,Cantemir,65,ADM1,46.25,28.33333,617790,Moldova,COUNTRY
618162,Calarasi,66,ADM1,47.29365,28.30836,617790,Moldova,COUNTRY
618164,Cahul,64,ADM1,45.83333,28.33333,617790,Moldova,COUNTRY
618260,Glodeni,76,ADM1,47.75,27.5,617790,Moldova,COUNTRY
618331,Floresti,75,ADM1,47.87398,28.37775,617790,Moldova,COUNTRY
618345,Falesti,74,ADM1,47.58333,27.75,617790,Moldova,COUNTRY
618363,Dubasari District,72,ADM1,47.25,29.11667,617790,Moldova,COUNTRY
618369,Drochia,71,ADM1,48.08333,27.83333,617790,Moldova,COUNTRY
618381,Donduseni,70,ADM1,48.2677,27.68616,617790,Moldova,COUNTRY
618430,Cimislia,68,ADM1,46.58333,28.83333,617790,Moldova,COUNTRY
618511,Briceni,63,ADM1,48.25,27.0,617790,Moldova,COUNTRY
618565,Basarabeasca,61,ADM1,46.41667,28.91667,617790,Moldova,COUNTRY
858803,Hincesti,77,ADM1,46.83333,28.41667,617790,Moldova,COUNTRY
858808,Soldanesti,86,ADM1,47.83333,28.66667,617790,Moldova,COUNTRY
858889,Transnistria,58,ADM1,47.36667,29.25,617790,Moldova,COUNTRY
858895,Gagauzia,51,ADM1,46.16667,28.66667,617790,Moldova,COUNTRY
861487,Bender Municipality,62,ADM1,46.83333,29.45,617790,Moldova,COUNTRY
873909,Balti,60,ADM1,47.78333,27.91667,617790,Moldova,COUNTRY
3319178,Municipality of Monaco,00,ADM1,43.73216,7.41981,2993457,Monaco,COUNTRY
1514967,Uvs Province,19,ADM1,49.5,93.0,2029969,Mongolia,COUNTRY
1515696,Hovd,12,ADM1,47.0,92.5,2029969,Mongolia,COUNTRY
1515917,Govi-Altai Province,10,ADM1,45.5,96.0,2029969,Mongolia,COUNTRY
1516012,Dzabkhan,09,ADM1,48.0,96.0,2029969,Mongolia,COUNTRY
1516278,Bayan-OElgii Province,03,ADM1,48.5,90.0,2029969,Mongolia,COUNTRY
1516290,Bayanhongor,02,ADM1,45.5,99.5,2029969,Mongolia,COUNTRY
2028461,Ulaanbaatar,20,ADM1,47.91667,106.91667,2029969,Mongolia,COUNTRY
2028849,Central Aimak,18,ADM1,47.5,106.5,2029969,Mongolia,COUNTRY
2029155,Suhbaatar,17,ADM1,46.25,113.5,2029969,Mongolia,COUNTRY
2029432,Selenge Province,16,ADM1,49.66667,106.41667,2029969,Mongolia,COUNTRY
2029546,OEvoerhangay,15,ADM1,46.0,102.5,2029969,Mongolia,COUNTRY
2029669,OEmnoegovi,14,ADM1,43.0,104.0,2029969,Mongolia,COUNTRY
2030469,Khoevsgoel Province,13,ADM1,50.0,100.0,2029969,Mongolia,COUNTRY
2030783,Hentiy,11,ADM1,48.0,110.5,2029969,Mongolia,COUNTRY
2031740,Middle Govi,08,ADM1,45.5,106.5,2029969,Mongolia,COUNTRY
2031798,East Gobi Aymag,07,ADM1,44.5,110.0,2029969,Mongolia,COUNTRY
2031799,East Aimak,06,ADM1,48.0,115.0,2029969,Mongolia,COUNTRY
2032199,Bulgan,21,ADM1,49.0,103.5,2029969,Mongolia,COUNTRY
2032855,Arkhangai Province,01,ADM1,48.0,101.5,2029969,Mongolia,COUNTRY
2055111,Darhan Uul,23,ADM1,49.28056,106.11867,2029969,Mongolia,COUNTRY
2055112,Govi-Sumber,24,ADM1,46.5,108.5,2029969,Mongolia,COUNTRY
2055113,Orhon,25,ADM1,49.06306,104.1627,2029969,Mongolia,COUNTRY
786233,Rozaje Municipality,17,ADM1,42.84278,20.15028,3194884,Montenegro,COUNTRY
3186995,Opstina Zabljak,21,ADM1,43.15722,19.12333,3194884,Montenegro,COUNTRY
3188514,Ulcinj,20,ADM1,41.95528,19.26833,3194884,Montenegro,COUNTRY
3189071,Tivat,19,ADM1,42.40556,18.65306,3194884,Montenegro,COUNTRY
3189077,Podgorica,16,ADM1,42.5,19.33333,3194884,Montenegro,COUNTRY
3191221,Opstina Savnik,18,ADM1,42.95639,19.09389,3194884,Montenegro,COUNTRY
3193129,Opstina Pluzine,15,ADM1,43.17417,18.81694,3194884,Montenegro,COUNTRY
3193160,Pljevlja,14,ADM1,43.33333,19.33333,3194884,Montenegro,COUNTRY
3193227,Opstina Plav,13,ADM1,42.58611,19.92833,3194884,Montenegro,COUNTRY
3194493,Opstina Niksic,12,ADM1,42.79944,18.920279999999998,3194884,Montenegro,COUNTRY
3194925,Mojkovac,11,ADM1,42.95917,19.58833,3194884,Montenegro,COUNTRY
3197537,Kotor,10,ADM1,42.43333,18.76667,3194884,Montenegro,COUNTRY
3197895,Opstina Kolasin,09,ADM1,42.83722,19.51556,3194884,Montenegro,COUNTRY
3199070,Berane,03,ADM1,42.83907,19.87066,3194884,Montenegro,COUNTRY
3199393,Herceg Novi,08,ADM1,42.50667,18.5375,3194884,Montenegro,COUNTRY
3202193,Danilovgrad,07,ADM1,42.55861,19.09111,3194884,Montenegro,COUNTRY
